id,yield
15394,7534.580748632677
15395,7425.940332402495
15396,5459.039054289882
15397,7893.455726494326
15398,6941.742574620849
15399,4625.229240729561
15400,6707.567876091036
15401,6207.941482122133
15402,4363.5870237652325
15403,6806.444987728364
15404,6896.068937743665
15405,4698.49692190981
15406,7393.947369224277
15407,3599.2137068214633
15408,4326.41877641837
15409,7394.828093380217
15410,6154.296987648153
15411,6509.448949058605
15412,5409.121161592567
15413,4477.240400268096
15414,8196.824559439492
15415,5521.526238069998
15416,6835.511677290622
15417,7166.390828107666
15418,6162.626684217711
15419,6117.45835323344
15420,7395.348349387719
15421,3651.8157449394157
15422,7530.971994753878
15423,3839.3322022124025
15424,6157.214064951459
15425,7395.661314016125
15426,6592.669629596851
15427,8454.211937914864
15428,4060.8039808380963
15429,6214.05675444697
15430,5784.135563598144
15431,6879.140102356938
15432,7402.536828495326
15433,6164.145684715287
15434,6336.296581814854
15435,7428.215915376577
15436,3269.4220407220027
15437,4870.216476484639
15438,4425.009863616631
15439,5642.870965906181
15440,5608.496718420934
15441,6055.1141171957715
15442,6998.151775738546
15443,5795.297899392762
15444,6496.961314247905
15445,5606.8565750064545
15446,5591.624970667552
15447,7790.314039870464
15448,6642.079358624252
15449,4608.491037566179
15450,7507.875868541877
15451,7295.363876117978
15452,7500.645675689208
15453,7287.4359627088415
15454,6399.351515001836
15455,7060.737409124907
15456,6835.055532409029
15457,2998.0349694160936
15458,7560.970577297837
15459,8257.126857410072
15460,6396.672745343744
15461,7386.329698076453
15462,5625.201340615581
15463,7408.573340082195
15464,8160.365769516282
15465,3311.1686122272818
15466,8162.4601682963685
15467,3339.706487334973
15468,5688.055876822136
15469,6628.183863784569
15470,5818.236735016665
15471,5295.948115550039
15472,8376.1394722258
15473,7553.411851295766
15474,8177.69391855218
15475,4587.929826375652
15476,4811.88130057417
15477,7762.666236114524
15478,4896.478287378523
15479,6777.278913653246
15480,5118.229601406538
15481,6220.337237764808
15482,6987.982526112586
15483,7211.91795926193
15484,6172.315932133145
15485,4896.298143946863
15486,7373.121322086192
15487,5644.555191711577
15488,5835.269712675166
15489,4156.236147770526
15490,6177.492224930394
15491,7559.038133930549
15492,8232.072224592412
15493,6606.185819432772
15494,4882.181472351128
15495,7297.507012950045
15496,7187.129651863797
15497,5762.5917285339865
15498,6595.203494389209
15499,5713.890270950987
15500,6754.685181043673
15501,5831.0986450858545
15502,8166.174959651846
15503,7057.072600760357
15504,7437.039717823257
15505,5809.161841031491
15506,7533.080985323377
15507,6819.4234140754215
15508,6101.554217777239
15509,4104.800812968419
15510,7373.121322086192
15511,6788.09498325827
15512,6476.64641239369
15513,6381.87462005489
15514,7486.556575543007
15515,6914.956766962286
15516,6601.409559011339
15517,7431.019820940603
15518,6849.635173906806
15519,8080.119646115991
15520,6333.524186422228
15521,7379.412377711093
15522,7652.323046764106
15523,3045.9453767392843
15524,6637.392133410475
15525,3042.2880844396104
15526,7044.128024076306
15527,5882.2284163294025
15528,7392.719102810718
15529,8154.269861918971
15530,4373.079434755068
15531,5753.1350098885005
15532,6526.030741932881
15533,8174.278871559938
15534,6254.644216963098
15535,3501.5985835923616
15536,7259.057031829945
15537,5743.171755557052
15538,6289.164724166561
15539,6645.793273372006
15540,6147.177389570784
15541,7426.773553038403
15542,6708.879913784727
15543,4895.001411206067
15544,5806.166421945638
15545,6560.356828352802
15546,4757.209159551109
15547,6672.943450944409
15548,6498.081829806799
15549,5622.872573158772
15550,6591.26208482848
15551,5494.62383910991
15552,5065.867823206782
15553,5575.218417990584
15554,7533.24757772796
15555,6528.563380472123
15556,5599.990832775925
15557,8438.883658643865
15558,6472.945565673319
15559,8185.655677142249
15560,5424.104782627388
15561,3387.592273424794
15562,4146.068402576726
15563,6230.483342841731
15564,4653.348880777385
15565,5807.6540700867035
15566,4752.306813198542
15567,4153.257162749958
15568,3376.3622471020462
15569,4378.488787221811
15570,4046.429119658958
15571,6567.1705453305
15572,4246.5162797776975
15573,3449.0282233791504
15574,5708.345883228822
15575,3840.539300060842
15576,7049.752180363272
15577,7223.771180985259
15578,7839.091842637817
15579,5808.937855182735
15580,7429.049136012485
15581,6549.360191307811
15582,7817.565492382476
15583,6390.227795917767
15584,6492.243280563409
15585,4431.4675277556
15586,7894.933292330975
15587,4789.2749275938295
15588,5841.61750856148
15589,5819.179995861554
15590,6819.4234140754215
15591,5552.038503016778
15592,4610.085844696763
15593,5663.782934918395
15594,7439.148708392756
15595,5643.417041213967
15596,6636.193951390447
15597,6848.082642765145
15598,6806.838290832108
15599,4105.469142522407
15600,7765.112340461666
15601,4295.664552237304
15602,5453.93436607177
15603,7530.971994753878
15604,6806.444987728364
15605,6426.315359942773
15606,6732.5586641620075
15607,6560.593617908894
15608,4344.054957916972
15609,6239.663401075121
15610,6455.690561300943
15611,6994.1117531470145
15612,8152.1608713494725
15613,8158.807473304551
15614,6496.961314247905
15615,5881.073001970929
15616,7447.826665372904
15617,7085.22390184926
15618,6224.253392616598
15619,5103.072077381945
15620,6587.706430782631
15621,5914.3399554018615
15622,5029.214576380955
15623,4386.588597681553
15624,3825.9104257269496
15625,5056.222643276253
15626,7777.615247249423
15627,6500.421034616733
15628,5645.095895888947
15629,4829.102218766852
15630,7074.826509271107
15631,6234.254955987926
15632,3194.8851774879213
15633,2996.177575647878
15634,5494.873271089122
15635,5661.295467270532
15636,5642.7480040497885
15637,4795.160273514249
15638,3839.3322022124025
15639,8208.956564076243
15640,4884.153150245185
15641,5524.366356513369
15642,5783.274568933258
15643,6549.360191307811
15644,6396.58805230464
15645,5518.035865009546
15646,7394.828093380217
15647,4685.770430007662
15648,4278.851718287818
15649,4155.852457079283
15650,4341.677938549651
15651,6473.7702843197985
15652,7399.9075819183245
15653,8238.860514002417
15654,7123.910072083071
15655,3744.467707631695
15656,5635.968849700504
15657,7226.59040041715
15658,5447.057050015869
15659,7559.46688502006
15660,3811.7105748474105
15661,7796.866014530682
15662,7087.391034302001
15663,4663.728601259227
15664,5614.184854189971
15665,5718.703665235976
15666,7657.520101507053
15667,6594.652728014399
15668,6641.496637215028
15669,6756.609336616671
15670,5694.054898820622
15671,7527.192544003666
15672,7042.718958510979
15673,2868.6257894012306
15674,5371.203524922989
15675,6243.2468857936365
15676,7980.296407395486
15677,8155.829796649786
15678,7363.20054819245
15679,6556.4573747369195
15680,6681.722256188474
15681,3272.2327013772856
15682,7897.34620647324
15683,6259.8108695813735
15684,5637.9768498742005
15685,5380.143954233342
15686,8034.321088418419
15687,7397.770304585624
15688,6797.938377495207
15689,6815.457751684503
15690,5063.883857461337
15691,7841.200833207316
15692,4188.5342262170525
15693,5650.978121787271
15694,6326.055809261733
15695,4420.424113473957
15696,6871.658501675519
15697,5896.958203855533
15698,6315.4427256154995
15699,5597.046459014801
15700,6772.066932590002
15701,4718.7635596855935
15702,4708.88900931176
15703,8292.569251191746
15704,5736.912201884003
15705,6838.696004064826
15706,5030.921068962075
15707,5420.102862976647
15708,8099.739385657879
15709,7026.26479424896
15710,6851.9788283252665
15711,6624.064621493394
15712,6693.6294917549585
15713,6586.414945570336
15714,4811.950188576088
15715,5513.54256758738
15716,5051.177238726954
15717,4156.236147770526
15718,6287.206587768861
15719,5485.3106258701255
15720,5515.129113013422
15721,3947.8855028964554
15722,6605.683890910811
15723,3342.088016999107
15724,6814.247121278173
15725,3376.3622471020462
15726,5848.084468224127
15727,6744.661240831421
15728,5768.593833125219
15729,5616.579585036428
15730,4911.674344243348
15731,8528.40377917481
15732,6644.879891167435
15733,5712.0601851715055
15734,5801.616723840301
15735,8154.269861918971
15736,7211.489017603441
15737,7231.920094507026
15738,6781.411675351163
15739,5628.64774197313
15740,7395.348349387719
15741,6548.499360421717
15742,6616.630268072745
15743,5389.793567384477
15744,7410.978680575885
15745,5160.038138765242
15746,4091.806788882442
15747,7222.553469259939
15748,6654.770873910644
15749,4324.846439418724
15750,5631.6633133871355
15751,4603.905287423505
15752,3697.4734907267507
15753,7170.983084921531
15754,4547.410856076797
15755,4948.064676053306
15756,5399.722534543349
15757,6272.6852575215225
15758,4038.1431276899502
15759,5719.56083463085
15760,8183.120366387737
15761,3319.4913560814653
15762,3811.5355645478103
15763,3769.754848436891
15764,5134.305391517928
15765,5666.512322373306
15766,4655.892541540275
15767,6764.5752730271615
15768,6211.667431250006
15769,7418.0539522634135
15770,5478.191579855379
15771,6409.017925736596
15772,7516.049673971769
15773,5700.012017479973
15774,5768.427759620516
15775,5518.2867174556995
15776,7841.367425611898
15777,6861.393709911064
15778,5704.1282282005695
15779,6538.3405999891165
15780,4198.701971410853
15781,6512.198697351841
15782,5665.267790679672
15783,6157.214064951459
15784,7843.4391876577565
15785,5318.84316228311
15786,5619.619627656468
15787,4946.516654618672
15788,7798.659257922699
15789,5618.324288470403
15790,4386.588597681553
15791,5154.323924852177
15792,7534.580748632677
15793,5896.72090870867
15794,4187.758859817654
15795,4112.417206775086
15796,7440.502185036166
15797,8238.247042494528
15798,6218.256007934664
15799,5363.758713057735
15800,2971.1654631999504
15801,6074.434473635551
15802,4386.588597681553
15803,5379.84938414625
15804,7537.473284561249
15805,5353.094358305608
15806,6164.145684715287
15807,5375.621865868381
15808,7491.693509031912
15809,5523.558732604446
15810,7038.639817300798
15811,6069.607608716328
15812,8155.646973936707
15813,5568.323173190699
15814,7841.200833207316
15815,5883.245484755449
15816,5499.883821115929
15817,6492.243280563409
15818,4487.939075536505
15819,6993.968859037533
15820,6675.370614756109
15821,7402.463820437267
15822,5615.75521115514
15823,5726.420784294107
15824,4089.387527087169
15825,7630.9671630323965
15826,4676.947475064925
15827,5878.216595456221
15828,5832.956606771493
15829,7302.273536859746
15830,7341.041262764017
15831,5610.328721921049
15832,7532.471758063178
15833,3844.5631411723084
15834,7098.059892813752
15835,5645.095895888947
15836,5690.385299558185
15837,6426.629747647131
15838,7535.356568297459
15839,6861.649423815389
15840,5436.619600490594
15841,6422.314629182958
15842,7282.1555001277175
15843,8158.807473304551
15844,7533.24757772796
15845,4405.864932304056
15846,6865.836551275895
15847,5699.411440479239
15848,5504.439441257383
15849,7782.388667560502
15850,6215.721589770463
15851,6453.746800157236
15852,3622.377434974297
15853,7367.3473936246355
15854,6483.036702819004
15855,6162.626684217711
15856,4623.036311629921
15857,6423.710637907017
15858,6822.249651851899
15859,7115.044636609201
15860,4452.982146361952
15861,5555.541307670988
15862,5718.85147196858
15863,5614.952735316849
15864,4334.076139045906
15865,6596.01389660976
15866,3915.0329365715575
15867,3563.4978869190127
15868,5208.250418434001
15869,7414.732081133192
15870,3862.8506869349844
15871,6213.024145654258
15872,7065.361579021556
15873,6267.27263825527
15874,5344.565620267186
15875,5919.8117189978375
15876,5801.806740298963
15877,4666.03546409321
15878,6523.575853050749
15879,5120.217872343161
15880,5088.60506806089
15881,7081.096838499858
15882,6515.4253239577
15883,7627.9118862744845
15884,6553.191472203921
15885,6684.72241835033
15886,6804.210445897498
15887,5670.745898691541
15888,6855.123380682314
15889,6517.18065092428
15890,5302.401238645207
15891,3528.342187270891
15892,5596.3036787913425
15893,5472.402305766612
15894,4737.2492232861405
15895,3197.9218618282616
15896,5532.059229601569
15897,4603.427587490041
15898,6522.229887188319
15899,6251.99526295763
15900,5720.296242457986
15901,7410.124952952087
15902,7816.956265122277
15903,6191.57679900185
15904,5579.634270790668
15905,5667.2846951378815
15906,5815.584269437759
15907,6669.493928309497
15908,7456.2666514671655
15909,7070.383667906277
15910,7339.9291203226085
15911,4217.978306033356
15912,6775.307808890162
15913,5578.571231204593
15914,5637.829947988045
15915,7057.072600760357
15916,6661.0998405201035
15917,6639.277589671317
15918,4592.124629291856
15919,7532.471758063178
15920,5360.5415471484275
15921,6440.701747641323
15922,5485.3106258701255
15923,6541.076042050473
15924,7534.580748632677
15925,7847.200303755729
15926,7426.773553038403
15927,7239.9091466767195
15928,6260.314884019942
15929,5885.406367427438
15930,5202.5241762004825
15931,6638.703429071632
15932,5041.009675098329
15933,5621.08345987139
15934,5066.231012540592
15935,7535.292233641662
15936,7284.20504306831
15937,4141.4826524340515
15938,5116.36404304619
15939,3363.1994532714975
15940,4540.0416774702035
15941,5055.730262852558
15942,6633.985395387136
15943,6856.4423965107
15944,6559.02644104759
15945,7531.819592859895
15946,6249.287352548948
15947,5656.515005269851
15948,7399.9075819183245
15949,6573.879912318916
15950,6522.62266073145
15951,5320.483083918587
15952,8192.843952709529
15953,6580.132499024185
15954,7202.250744144092
15955,6876.003066064767
15956,5701.72409843093
15957,7300.410073596341
15958,2834.137528958371
15959,6412.727197312756
15960,8168.825623833549
15961,7389.582066518547
15962,5375.066974202669
15963,5731.436693517989
15964,6858.2464905499955
15965,6519.369722952347
15966,4213.961133542134
15967,6573.301119497517
15968,7626.412122965185
15969,5607.657798392609
15970,7078.49286013864
15971,3653.130113935897
15972,6675.209290343683
15973,4664.755800933306
15974,5449.682698006733
15975,6729.663124853437
15976,5467.92655470653
15977,7276.901827673663
15978,7558.691065355278
15979,4662.0182916019885
15980,5102.8314274892555
15981,4588.498404027105
15982,6833.7290005157665
15983,3916.069432011338
15984,4342.716126020305
15985,6749.685561726219
15986,7395.661314016125
15987,7030.954312403461
15988,6851.747451129694
15989,5401.178143933757
15990,5483.012711693189
15991,6517.915624941815
15992,6583.62632470123
15993,4401.279182161382
15994,7363.20054819245
15995,4827.1184863009385
15996,6592.669629596851
15997,5696.100196113037
15998,7286.9274384043965
15999,5041.009675098329
16000,7897.654692406203
16001,8161.954930418083
16002,7760.727766918085
16003,4626.925266350837
16004,5847.145146390015
16005,4788.4080030272535
16006,5506.400120437846
16007,5675.2793164715595
16008,6570.738135638128
16009,4094.4261733834455
16010,4094.4476947273615
16011,7072.581918940271
16012,4169.677494572757
16013,7457.102541630763
16014,6549.499892022146
16015,8202.771777294076
16016,6727.410498417533
16017,5692.731161426442
16018,5606.026652966137
16019,8190.546455388224
16020,6636.6422372068955
16021,4240.86642043243
16022,5035.760165917063
16023,8151.415047851573
16024,6654.773884956804
16025,5649.148745041474
16026,5593.507426239484
16027,6529.570989959834
16028,6643.296450284232
16029,6478.946577117047
16030,5507.662901471676
16031,4578.744429456117
16032,5336.623227023553
16033,6651.901422487149
16034,3793.59006306946
16035,7035.621413843149
16036,5557.428566824376
16037,6225.320846395103
16038,4347.62119457441
16039,7364.745231648914
16040,4145.107702272544
16041,8162.4601682963685
16042,6847.796579405643
16043,3963.6510486620978
16044,4948.429700935454
16045,7290.145281831887
16046,8316.985598207995
16047,7373.121322086192
16048,6157.447830366363
16049,6245.630060249275
16050,5699.94317758819
16051,5439.971301267148
16052,5881.864777543664
16053,5363.882761562363
16054,6719.522611778123
16055,6298.440014369944
16056,5146.129932392155
16057,6187.1974774765085
16058,6628.907827939325
16059,5640.005684884176
16060,6254.880543432102
16061,4344.054957916972
16062,5510.027005973252
16063,6567.765810217897
16064,5439.971301267148
16065,6833.7290005157665
16066,4872.095860281046
16067,3325.955987676463
16068,5666.700488063619
16069,7367.3473936246355
16070,7042.983500614157
16071,5381.440762219721
16072,5368.741813640803
16073,4050.130987184105
16074,7777.615247249423
16075,6615.38373634806
16076,8416.65660759615
16077,4838.079555181787
16078,5080.967595414594
16079,7524.916961029584
16080,7271.309728720438
16081,3815.5527370390323
16082,6197.925128207616
16083,6263.209416267967
16084,5821.82021973518
16085,5093.159296444867
16086,5633.202937098089
16087,6727.924488654548
16088,5848.084468224127
16089,4327.360225550714
16090,5764.844338708474
16091,5460.548254861795
16092,4319.385554566077
16093,5637.829947988045
16094,5273.8619445349
16095,4088.115181961912
16096,3644.7098586848197
16097,5438.988668821794
16098,6433.790294953914
16099,7013.200403892711
16100,4203.422734893353
16101,7358.112350401085
16102,7373.121322086192
16103,4589.2147029436765
16104,7473.083781336225
16105,7042.983500614157
16106,6642.385286966458
16107,3858.9380023514477
16108,7389.582066518547
16109,5658.287391775623
16110,5735.818229094252
16111,7366.686543347062
16112,4264.67661815554
16113,5464.213081836299
16114,6492.243280563409
16115,8192.468871501907
16116,6522.62266073145
16117,5886.828969473964
16118,3424.5687677936426
16119,3825.9104257269496
16120,7755.278031485513
16121,4024.0025223384246
16122,6599.245531915158
16123,7503.754479299198
16124,7394.828093380217
16125,8185.655677142249
16126,7530.971994753878
16127,4136.959813148023
16128,3650.4034903644197
16129,2863.0577486175357
16130,4604.225489706126
16131,5293.979981266929
16132,8157.922556910788
16133,5614.0868225975355
16134,7108.995327555104
16135,6483.472473653096
16136,6191.57679900185
16137,6193.219614840788
16138,7697.985692567896
16139,6666.446948873593
16140,4213.392555890681
16141,5452.175082759436
16142,8158.302235426266
16143,6950.267748744222
16144,3552.4011405740657
16145,5478.639832795074
16146,5799.254268622581
16147,6383.367091156009
16148,5406.06419871031
16149,7038.639817300798
16150,3149.228290819654
16151,5477.2691548599005
16152,5038.979232518236
16153,3434.159857532717
16154,3498.80799357179
16155,7533.24757772796
16156,5114.653692004768
16157,4617.0436304409795
16158,4671.868002588128
16159,6674.540912110709
16160,7201.7390080175
16161,7300.410073596341
16162,6950.2291798978895
16163,5384.810466862247
16164,6519.369722952347
16165,7818.3440967431015
16166,5403.7965415520075
16167,5644.42349393314
16168,5346.814536139125
16169,4213.392555890681
16170,7393.23935881822
16171,7081.096838499858
16172,5634.721090522327
16173,6643.726413725918
16174,4406.551420429815
16175,7611.318815910581
16176,6606.193437361855
16177,4448.718477522606
16178,7535.356568297459
16179,5760.149856113908
16180,3609.282105174833
16181,4629.505581309122
16182,5757.865624599961
16183,7393.947369224277
16184,5661.295467270532
16185,6950.2291798978895
16186,6846.514958258511
16187,8201.29816325108
16188,3045.9453767392843
16189,5903.642541383026
16190,7367.867649632138
16191,6477.237986354483
16192,4066.792256530096
16193,6639.008380041422
16194,5627.252081896284
16195,5773.562438145758
16196,6244.105390375466
16197,6676.459081211364
16198,7760.727766918085
16199,5703.644740277637
16200,5612.123481403967
16201,6552.745080057073
16202,6504.272656261356
16203,5632.5288874569305
16204,7613.594398884663
16205,7811.677051062765
16206,6697.140203934594
16207,5531.318071539321
16208,5774.036130705052
16209,6238.195529183139
16210,6747.798277123592
16211,5710.35503672277
16212,6095.554425366829
16213,4091.4445507828045
16214,5620.906659703866
16215,5635.652280876156
16216,6556.137807040963
16217,6549.360191307811
16218,6463.706365329634
16219,4315.471384247988
16220,6803.192049949261
16221,4343.991370731299
16222,5445.938898708092
16223,5530.140181378645
16224,5106.434502689163
16225,6842.088754261322
16226,5938.532795068367
16227,4343.991370731299
16228,6460.1625945868855
16229,6513.65779138554
16230,4188.344282722937
16231,7088.413634032382
16232,5612.590405108823
16233,4993.541667356676
16234,3644.7098586848197
16235,4188.5342262170525
16236,6535.42725564992
16237,8103.895902785485
16238,5863.290324749394
16239,7457.494917880725
16240,4088.115181961912
16241,6239.663401075121
16242,4762.852871550463
16243,6589.506421786231
16244,4648.533121427013
16245,5520.829228114262
16246,5644.658923614901
16247,4345.695111040873
16248,4702.88206689415
16249,3599.4495953487594
16250,3589.3737213022546
16251,5603.359996269659
16252,8179.823836225248
16253,5345.238005206109
16254,5655.14776703996
