id,yield
15119,7558.00588
15120,6520.8976
15121,7558.00588
15122,6520.8976
15123,6520.8976
15124,5538.91301
15125,7558.00588
15126,6520.8976
15127,6520.8976
15128,5538.91301
15129,4320.87416
15130,5538.91301
15131,5538.91301
15132,6520.8976
15133,6520.8976
15134,6520.8976
15135,7558.00588
15136,6520.8976
15137,6520.8976
15138,7558.00588
15139,5538.91301
15140,7558.00588
15141,5538.91301
15142,6520.8976
15143,7558.00588
15144,5538.91301
15145,5538.91301
15146,4320.87416
15147,7558.00588
15148,7558.00588
15149,5538.91301
15150,6520.8976
15151,7558.00588
15152,6520.8976
15153,6520.8976
15154,7558.00588
15155,5538.91301
15156,4320.87416
15157,5538.91301
15158,6520.8976
15159,6520.8976
15160,6520.8976
15161,7558.00588
15162,6520.8976
15163,7558.00588
15164,4320.87416
15165,4320.87416
15166,5538.91301
15167,7558.00588
15168,5538.91301
15169,7558.00588
15170,5538.91301
15171,7558.00588
15172,4320.87416
15173,6520.8976
15174,7558.00588
15175,6520.8976
15176,7558.00588
15177,4320.87416
15178,4320.87416
15179,6520.8976
15180,7558.00588
15181,4320.87416
15182,7558.00588
15183,5538.91301
15184,5538.91301
15185,6520.8976
15186,6520.8976
15187,6520.8976
15188,3436.49354
15189,4320.87416
15190,5538.91301
15191,5538.91301
15192,4320.87416
15193,6520.8976
15194,7558.00588
15195,7558.00588
15196,7558.00588
15197,4320.87416
15198,5538.91301
15199,5538.91301
15200,4320.87416
15201,6520.8976
15202,5538.91301
15203,5538.91301
15204,7558.00588
15205,4320.87416
15206,7558.00588
15207,6520.8976
15208,5538.91301
15209,4320.87416
15210,7558.00588
15211,5538.91301
15212,5538.91301
15213,5538.91301
15214,5538.91301
15215,4320.87416
15216,7558.00588
15217,7558.00588
15218,6520.8976
15219,6520.8976
15220,6520.8976
15221,6520.8976
15222,6520.8976
15223,5538.91301
15224,7558.00588
15225,6520.8976
15226,6520.8976
15227,4320.87416
15228,5538.91301
15229,5538.91301
15230,6520.8976
15231,4320.87416
15232,5538.91301
15233,6520.8976
15234,5538.91301
15235,6520.8976
15236,7558.00588
15237,4320.87416
15238,3436.49354
15239,4320.87416
15240,7558.00588
15241,4320.87416
15242,6520.8976
15243,7558.00588
15244,5538.91301
15245,6520.8976
15246,4320.87416
15247,7558.00588
15248,6520.8976
15249,5538.91301
15250,5538.91301
15251,6520.8976
15252,5538.91301
15253,4320.87416
15254,7558.00588
15255,5538.91301
15256,5538.91301
15257,7558.00588
15258,5538.91301
15259,5538.91301
15260,7558.00588
15261,5538.91301
15262,5538.91301
15263,6520.8976
15264,7558.00588
15265,7558.00588
15266,5538.91301
15267,6520.8976
15268,4320.87416
15269,7558.00588
15270,3436.49354
15271,4320.87416
15272,5538.91301
15273,5538.91301
15274,6520.8976
15275,7558.00588
15276,6520.8976
15277,6520.8976
15278,6520.8976
15279,5538.91301
15280,7558.00588
15281,4320.87416
15282,7558.00588
15283,3436.49354
15284,3436.49354
15285,3436.49354
15286,7558.00588
15287,6520.8976
15288,5538.91301
15289,4320.87416
15290,7558.00588
15291,4320.87416
15292,4320.87416
15293,6520.8976
15294,6520.8976
15295,6520.8976
15296,7558.00588
15297,6520.8976
15298,5538.91301
15299,6520.8976
15300,4320.87416
15301,7558.00588
15302,6520.8976
15303,3436.49354
15304,6520.8976
15305,7558.00588
15306,7558.00588
15307,6520.8976
15308,5538.91301
15309,4320.87416
15310,5538.91301
15311,7558.00588
15312,7558.00588
15313,5538.91301
15314,6520.8976
15315,5538.91301
15316,6520.8976
15317,7558.00588
15318,3436.49354
15319,6520.8976
15320,5538.91301
15321,5538.91301
15322,7558.00588
15323,5538.91301
15324,4320.87416
15325,7558.00588
15326,5538.91301
15327,6520.8976
15328,4320.87416
15329,6520.8976
15330,6520.8976
15331,4320.87416
15332,4320.87416
15333,7558.00588
15334,7558.00588
15335,5538.91301
15336,7558.00588
15337,7558.00588
15338,6520.8976
15339,4320.87416
15340,6520.8976
15341,5538.91301
15342,5538.91301
15343,4320.87416
15344,5538.91301
15345,7558.00588
15346,7558.00588
15347,3436.49354
15348,5538.91301
15349,6520.8976
15350,6520.8976
15351,5538.91301
15352,5538.91301
15353,5538.91301
15354,7558.00588
15355,4320.87416
15356,7558.00588
15357,7558.00588
15358,6520.8976
15359,5538.91301
15360,6520.8976
15361,6520.8976
15362,6520.8976
15363,4320.87416
15364,5538.91301
15365,4320.87416
15366,6520.8976
15367,6520.8976
15368,6520.8976
15369,4320.87416
15370,7558.00588
15371,7558.00588
15372,7558.00588
15373,5538.91301
15374,4320.87416
15375,6520.8976
15376,6520.8976
15377,4320.87416
15378,5538.91301
15379,5538.91301
15380,7558.00588
15381,7558.00588
15382,4320.87416
15383,7558.00588
15384,4320.87416
15385,7558.00588
15386,7558.00588
15387,6520.8976
15388,3436.49354
15389,4320.87416
15390,5538.91301
15391,6520.8976
15392,6520.8976
15393,6520.8976
15394,7558.00588
15395,7558.00588
15396,5538.91301
15397,7558.00588
15398,7558.00588
15399,4320.87416
15400,6520.8976
15401,6520.8976
15402,4320.87416
15403,6520.8976
15404,6520.8976
15405,4320.87416
15406,7558.00588
15407,3436.49354
15408,4320.87416
15409,7558.00588
15410,6520.8976
15411,6520.8976
15412,5538.91301
15413,4320.87416
15414,7558.00588
15415,5538.91301
15416,6520.8976
15417,7558.00588
15418,6520.8976
15419,6520.8976
15420,7558.00588
15421,3436.49354
15422,7558.00588
15423,4320.87416
15424,6520.8976
15425,7558.00588
15426,6520.8976
15427,7558.00588
15428,4320.87416
15429,6520.8976
15430,5538.91301
15431,6520.8976
15432,7558.00588
15433,6520.8976
15434,6520.8976
15435,7558.00588
15436,3436.49354
15437,4320.87416
15438,4320.87416
15439,5538.91301
15440,5538.91301
15441,6520.8976
15442,7558.00588
15443,5538.91301
15444,6520.8976
15445,5538.91301
15446,5538.91301
15447,7558.00588
15448,6520.8976
15449,4320.87416
15450,7558.00588
15451,7558.00588
15452,7558.00588
15453,7558.00588
15454,6520.8976
15455,7558.00588
15456,6520.8976
15457,3436.49354
15458,7558.00588
15459,7558.00588
15460,6520.8976
15461,7558.00588
15462,5538.91301
15463,7558.00588
15464,7558.00588
15465,3436.49354
15466,7558.00588
15467,3436.49354
15468,5538.91301
15469,6520.8976
15470,5538.91301
15471,5538.91301
15472,7558.00588
15473,7558.00588
15474,7558.00588
15475,4320.87416
15476,4320.87416
15477,7558.00588
15478,4320.87416
15479,6520.8976
15480,5538.91301
15481,6520.8976
15482,6520.8976
15483,7558.00588
15484,6520.8976
15485,4320.87416
15486,7558.00588
15487,5538.91301
15488,5538.91301
15489,4320.87416
15490,6520.8976
15491,7558.00588
15492,7558.00588
15493,6520.8976
15494,4320.87416
15495,7558.00588
15496,7558.00588
15497,5538.91301
15498,6520.8976
15499,5538.91301
15500,6520.8976
15501,5538.91301
15502,7558.00588
15503,7558.00588
15504,7558.00588
15505,5538.91301
15506,7558.00588
15507,6520.8976
15508,6520.8976
15509,4320.87416
15510,7558.00588
15511,6520.8976
15512,6520.8976
15513,6520.8976
15514,7558.00588
15515,6520.8976
15516,6520.8976
15517,7558.00588
15518,6520.8976
15519,7558.00588
15520,6520.8976
15521,7558.00588
15522,7558.00588
15523,3436.49354
15524,6520.8976
15525,3436.49354
15526,7558.00588
15527,5538.91301
15528,7558.00588
15529,7558.00588
15530,4320.87416
15531,5538.91301
15532,6520.8976
15533,7558.00588
15534,6520.8976
15535,3436.49354
15536,7558.00588
15537,5538.91301
15538,6520.8976
15539,6520.8976
15540,6520.8976
15541,7558.00588
15542,6520.8976
15543,4320.87416
15544,5538.91301
15545,6520.8976
15546,5538.91301
15547,6520.8976
15548,6520.8976
15549,5538.91301
15550,6520.8976
15551,5538.91301
15552,5538.91301
15553,5538.91301
15554,7558.00588
15555,6520.8976
15556,5538.91301
15557,7558.00588
15558,6520.8976
15559,7558.00588
15560,5538.91301
15561,3436.49354
15562,4320.87416
15563,6520.8976
15564,4320.87416
15565,5538.91301
15566,4320.87416
15567,4320.87416
15568,3436.49354
15569,4320.87416
15570,4320.87416
15571,6520.8976
15572,4320.87416
15573,3436.49354
15574,5538.91301
15575,3436.49354
15576,7558.00588
15577,7558.00588
15578,7558.00588
15579,5538.91301
15580,7558.00588
15581,6520.8976
15582,7558.00588
15583,6520.8976
15584,6520.8976
15585,4320.87416
15586,7558.00588
15587,4320.87416
15588,5538.91301
15589,5538.91301
15590,6520.8976
15591,5538.91301
15592,4320.87416
15593,5538.91301
15594,7558.00588
15595,5538.91301
15596,6520.8976
15597,6520.8976
15598,6520.8976
15599,4320.87416
15600,7558.00588
15601,4320.87416
15602,5538.91301
15603,7558.00588
15604,6520.8976
15605,6520.8976
15606,6520.8976
15607,6520.8976
15608,4320.87416
15609,6520.8976
15610,6520.8976
15611,6520.8976
15612,7558.00588
15613,7558.00588
15614,6520.8976
15615,5538.91301
15616,7558.00588
15617,7558.00588
15618,6520.8976
15619,5538.91301
15620,6520.8976
15621,5538.91301
15622,5538.91301
15623,4320.87416
15624,3436.49354
15625,5538.91301
15626,7558.00588
15627,6520.8976
15628,5538.91301
15629,5538.91301
15630,7558.00588
15631,6520.8976
15632,3436.49354
15633,3436.49354
15634,5538.91301
15635,5538.91301
15636,5538.91301
15637,4320.87416
15638,4320.87416
15639,7558.00588
15640,4320.87416
15641,5538.91301
15642,5538.91301
15643,6520.8976
15644,6520.8976
15645,5538.91301
15646,7558.00588
15647,4320.87416
15648,4320.87416
15649,4320.87416
15650,4320.87416
15651,6520.8976
15652,7558.00588
15653,7558.00588
15654,7558.00588
15655,3436.49354
15656,5538.91301
15657,7558.00588
15658,5538.91301
15659,7558.00588
15660,3436.49354
15661,7558.00588
15662,7558.00588
15663,4320.87416
15664,5538.91301
15665,5538.91301
15666,7558.00588
15667,6520.8976
15668,6520.8976
15669,6520.8976
15670,5538.91301
15671,7558.00588
15672,7558.00588
15673,3436.49354
15674,5538.91301
15675,6520.8976
15676,7558.00588
15677,7558.00588
15678,7558.00588
15679,6520.8976
15680,6520.8976
15681,3436.49354
15682,7558.00588
15683,6520.8976
15684,5538.91301
15685,5538.91301
15686,7558.00588
15687,7558.00588
15688,6520.8976
15689,6520.8976
15690,5538.91301
15691,7558.00588
15692,4320.87416
15693,5538.91301
15694,6520.8976
15695,4320.87416
15696,6520.8976
15697,5538.91301
15698,6520.8976
15699,5538.91301
15700,6520.8976
15701,5538.91301
15702,4320.87416
15703,7558.00588
15704,5538.91301
15705,6520.8976
15706,5538.91301
15707,5538.91301
15708,7558.00588
15709,7558.00588
15710,6520.8976
15711,6520.8976
15712,6520.8976
15713,6520.8976
15714,4320.87416
15715,5538.91301
15716,5538.91301
15717,4320.87416
15718,6520.8976
15719,5538.91301
15720,5538.91301
15721,4320.87416
15722,6520.8976
15723,3436.49354
15724,6520.8976
15725,3436.49354
15726,5538.91301
15727,6520.8976
15728,5538.91301
15729,5538.91301
15730,4320.87416
15731,7558.00588
15732,6520.8976
15733,5538.91301
15734,5538.91301
15735,7558.00588
15736,7558.00588
15737,7558.00588
15738,6520.8976
15739,5538.91301
15740,7558.00588
15741,6520.8976
15742,6520.8976
15743,3436.49354
15744,7558.00588
15745,5538.91301
15746,4320.87416
15747,7558.00588
15748,6520.8976
15749,4320.87416
15750,5538.91301
15751,4320.87416
15752,3436.49354
15753,7558.00588
15754,4320.87416
15755,4320.87416
15756,5538.91301
15757,6520.8976
15758,4320.87416
15759,5538.91301
15760,7558.00588
15761,3436.49354
15762,3436.49354
15763,3436.49354
15764,5538.91301
15765,5538.91301
15766,4320.87416
15767,6520.8976
15768,6520.8976
15769,7558.00588
15770,5538.91301
15771,6520.8976
15772,7558.00588
15773,5538.91301
15774,5538.91301
15775,5538.91301
15776,7558.00588
15777,6520.8976
15778,5538.91301
15779,6520.8976
15780,4320.87416
15781,6520.8976
15782,5538.91301
15783,6520.8976
15784,7558.00588
15785,5538.91301
15786,5538.91301
15787,4320.87416
15788,7558.00588
15789,5538.91301
15790,4320.87416
15791,5538.91301
15792,7558.00588
15793,5538.91301
15794,4320.87416
15795,4320.87416
15796,7558.00588
15797,7558.00588
15798,6520.8976
15799,5538.91301
15800,3436.49354
15801,6520.8976
15802,4320.87416
15803,5538.91301
15804,7558.00588
15805,5538.91301
15806,6520.8976
15807,5538.91301
15808,7558.00588
15809,5538.91301
15810,7558.00588
15811,6520.8976
15812,7558.00588
15813,5538.91301
15814,7558.00588
15815,5538.91301
15816,5538.91301
15817,6520.8976
15818,4320.87416
15819,7558.00588
15820,6520.8976
15821,7558.00588
15822,5538.91301
15823,5538.91301
15824,4320.87416
15825,7558.00588
15826,4320.87416
15827,5538.91301
15828,5538.91301
15829,7558.00588
15830,7558.00588
15831,5538.91301
15832,7558.00588
15833,3436.49354
15834,7558.00588
15835,5538.91301
15836,5538.91301
15837,6520.8976
15838,7558.00588
15839,6520.8976
15840,5538.91301
15841,6520.8976
15842,7558.00588
15843,7558.00588
15844,7558.00588
15845,4320.87416
15846,6520.8976
15847,5538.91301
15848,5538.91301
15849,7558.00588
15850,6520.8976
15851,6520.8976
15852,3436.49354
15853,7558.00588
15854,6520.8976
15855,6520.8976
15856,4320.87416
15857,6520.8976
15858,6520.8976
15859,7558.00588
15860,4320.87416
15861,5538.91301
15862,5538.91301
15863,5538.91301
15864,4320.87416
15865,6520.8976
15866,4320.87416
15867,3436.49354
15868,5538.91301
15869,7558.00588
15870,3436.49354
15871,6520.8976
15872,7558.00588
15873,6520.8976
15874,5538.91301
15875,5538.91301
15876,5538.91301
15877,4320.87416
15878,6520.8976
15879,5538.91301
15880,5538.91301
15881,7558.00588
15882,6520.8976
15883,7558.00588
15884,6520.8976
15885,6520.8976
15886,6520.8976
15887,5538.91301
15888,6520.8976
15889,6520.8976
15890,5538.91301
15891,3436.49354
15892,5538.91301
15893,5538.91301
15894,3436.49354
15895,3436.49354
15896,5538.91301
15897,4320.87416
15898,6520.8976
15899,6520.8976
15900,5538.91301
15901,7558.00588
15902,7558.00588
15903,6520.8976
15904,5538.91301
15905,5538.91301
15906,5538.91301
15907,6520.8976
15908,7558.00588
15909,7558.00588
15910,7558.00588
15911,4320.87416
15912,6520.8976
15913,5538.91301
15914,5538.91301
15915,7558.00588
15916,6520.8976
15917,6520.8976
15918,4320.87416
15919,7558.00588
15920,5538.91301
15921,6520.8976
15922,5538.91301
15923,6520.8976
15924,7558.00588
15925,7558.00588
15926,7558.00588
15927,7558.00588
15928,6520.8976
15929,5538.91301
15930,5538.91301
15931,6520.8976
15932,5538.91301
15933,5538.91301
15934,5538.91301
15935,7558.00588
15936,7558.00588
15937,4320.87416
15938,5538.91301
15939,3436.49354
15940,4320.87416
15941,5538.91301
15942,6520.8976
15943,6520.8976
15944,6520.8976
15945,7558.00588
15946,6520.8976
15947,5538.91301
15948,7558.00588
15949,6520.8976
15950,6520.8976
15951,5538.91301
15952,7558.00588
15953,6520.8976
15954,7558.00588
15955,6520.8976
15956,5538.91301
15957,7558.00588
15958,3436.49354
15959,6520.8976
15960,7558.00588
15961,7558.00588
15962,5538.91301
15963,5538.91301
15964,6520.8976
15965,6520.8976
15966,4320.87416
15967,6520.8976
15968,7558.00588
15969,5538.91301
15970,7558.00588
15971,3436.49354
15972,6520.8976
15973,4320.87416
15974,5538.91301
15975,6520.8976
15976,5538.91301
15977,7558.00588
15978,7558.00588
15979,4320.87416
15980,5538.91301
15981,4320.87416
15982,6520.8976
15983,4320.87416
15984,4320.87416
15985,6520.8976
15986,7558.00588
15987,7558.00588
15988,6520.8976
15989,5538.91301
15990,5538.91301
15991,6520.8976
15992,6520.8976
15993,4320.87416
15994,7558.00588
15995,4320.87416
15996,6520.8976
15997,5538.91301
15998,7558.00588
15999,5538.91301
16000,7558.00588
16001,7558.00588
16002,7558.00588
16003,4320.87416
16004,5538.91301
16005,5538.91301
16006,5538.91301
16007,5538.91301
16008,6520.8976
16009,4320.87416
16010,4320.87416
16011,7558.00588
16012,4320.87416
16013,7558.00588
16014,6520.8976
16015,7558.00588
16016,6520.8976
16017,5538.91301
16018,5538.91301
16019,7558.00588
16020,6520.8976
16021,4320.87416
16022,5538.91301
16023,7558.00588
16024,6520.8976
16025,5538.91301
16026,5538.91301
16027,6520.8976
16028,6520.8976
16029,6520.8976
16030,5538.91301
16031,4320.87416
16032,5538.91301
16033,6520.8976
16034,3436.49354
16035,7558.00588
16036,5538.91301
16037,6520.8976
16038,4320.87416
16039,7558.00588
16040,4320.87416
16041,7558.00588
16042,6520.8976
16043,4320.87416
16044,4320.87416
16045,7558.00588
16046,7558.00588
16047,7558.00588
16048,6520.8976
16049,6520.8976
16050,5538.91301
16051,5538.91301
16052,5538.91301
16053,5538.91301
16054,6520.8976
16055,6520.8976
16056,5538.91301
16057,6520.8976
16058,6520.8976
16059,5538.91301
16060,6520.8976
16061,4320.87416
16062,5538.91301
16063,6520.8976
16064,5538.91301
16065,6520.8976
16066,4320.87416
16067,3436.49354
16068,5538.91301
16069,7558.00588
16070,7558.00588
16071,5538.91301
16072,3436.49354
16073,4320.87416
16074,7558.00588
16075,6520.8976
16076,7558.00588
16077,5538.91301
16078,5538.91301
16079,7558.00588
16080,7558.00588
16081,3436.49354
16082,6520.8976
16083,6520.8976
16084,5538.91301
16085,5538.91301
16086,5538.91301
16087,6520.8976
16088,5538.91301
16089,4320.87416
16090,5538.91301
16091,5538.91301
16092,4320.87416
16093,5538.91301
16094,5538.91301
16095,4320.87416
16096,3436.49354
16097,5538.91301
16098,6520.8976
16099,7558.00588
16100,4320.87416
16101,7558.00588
16102,7558.00588
16103,4320.87416
16104,7558.00588
16105,7558.00588
16106,6520.8976
16107,4320.87416
16108,7558.00588
16109,5538.91301
16110,5538.91301
16111,7558.00588
16112,4320.87416
16113,5538.91301
16114,6520.8976
16115,7558.00588
16116,6520.8976
16117,5538.91301
16118,3436.49354
16119,3436.49354
16120,7558.00588
16121,4320.87416
16122,6520.8976
16123,7558.00588
16124,7558.00588
16125,7558.00588
16126,7558.00588
16127,4320.87416
16128,3436.49354
16129,3436.49354
16130,4320.87416
16131,5538.91301
16132,7558.00588
16133,5538.91301
16134,7558.00588
16135,6520.8976
16136,6520.8976
16137,6520.8976
16138,7558.00588
16139,6520.8976
16140,4320.87416
16141,5538.91301
16142,7558.00588
16143,6520.8976
16144,3436.49354
16145,5538.91301
16146,5538.91301
16147,6520.8976
16148,5538.91301
16149,7558.00588
16150,3436.49354
16151,5538.91301
16152,5538.91301
16153,3436.49354
16154,3436.49354
16155,7558.00588
16156,5538.91301
16157,4320.87416
16158,4320.87416
16159,6520.8976
16160,7558.00588
16161,7558.00588
16162,6520.8976
16163,5538.91301
16164,6520.8976
16165,7558.00588
16166,5538.91301
16167,5538.91301
16168,5538.91301
16169,4320.87416
16170,7558.00588
16171,7558.00588
16172,5538.91301
16173,6520.8976
16174,4320.87416
16175,7558.00588
16176,6520.8976
16177,4320.87416
16178,7558.00588
16179,5538.91301
16180,3436.49354
16181,4320.87416
16182,5538.91301
16183,7558.00588
16184,5538.91301
16185,6520.8976
16186,6520.8976
16187,7558.00588
16188,3436.49354
16189,5538.91301
16190,7558.00588
16191,6520.8976
16192,4320.87416
16193,6520.8976
16194,5538.91301
16195,5538.91301
16196,6520.8976
16197,6520.8976
16198,7558.00588
16199,5538.91301
16200,5538.91301
16201,6520.8976
16202,6520.8976
16203,5538.91301
16204,7558.00588
16205,7558.00588
16206,6520.8976
16207,5538.91301
16208,5538.91301
16209,6520.8976
16210,6520.8976
16211,5538.91301
16212,6520.8976
16213,4320.87416
16214,5538.91301
16215,5538.91301
16216,6520.8976
16217,6520.8976
16218,6520.8976
16219,4320.87416
16220,6520.8976
16221,4320.87416
16222,5538.91301
16223,5538.91301
16224,5538.91301
16225,6520.8976
16226,5538.91301
16227,4320.87416
16228,6520.8976
16229,6520.8976
16230,4320.87416
16231,7558.00588
16232,5538.91301
16233,5538.91301
16234,3436.49354
16235,4320.87416
16236,6520.8976
16237,7558.00588
16238,5538.91301
16239,7558.00588
16240,4320.87416
16241,6520.8976
16242,5538.91301
16243,6520.8976
16244,4320.87416
16245,5538.91301
16246,5538.91301
16247,4320.87416
16248,4320.87416
16249,3436.49354
16250,3436.49354
16251,5538.91301
16252,7558.00588
16253,5538.91301
16254,5538.91301
16255,5538.91301
16256,7558.00588
16257,5538.91301
16258,5538.91301
16259,6520.8976
16260,5538.91301
16261,4320.87416
16262,5538.91301
16263,6520.8976
16264,3436.49354
16265,7558.00588
16266,4320.87416
16267,3436.49354
16268,5538.91301
16269,3436.49354
16270,6520.8976
16271,5538.91301
16272,7558.00588
16273,7558.00588
16274,3436.49354
16275,7558.00588
16276,6520.8976
16277,5538.91301
16278,4320.87416
16279,5538.91301
16280,4320.87416
16281,4320.87416
16282,7558.00588
16283,7558.00588
16284,6520.8976
16285,6520.8976
16286,5538.91301
16287,7558.00588
16288,5538.91301
16289,7558.00588
16290,6520.8976
16291,5538.91301
16292,4320.87416
16293,4320.87416
16294,7558.00588
16295,5538.91301
16296,7558.00588
16297,6520.8976
16298,7558.00588
16299,6520.8976
16300,6520.8976
16301,7558.00588
16302,7558.00588
16303,6520.8976
16304,7558.00588
16305,5538.91301
16306,7558.00588
16307,4320.87416
16308,7558.00588
16309,6520.8976
16310,6520.8976
16311,5538.91301
16312,6520.8976
16313,4320.87416
16314,7558.00588
16315,7558.00588
16316,3436.49354
16317,5538.91301
16318,4320.87416
16319,3436.49354
16320,5538.91301
16321,5538.91301
16322,7558.00588
16323,3436.49354
16324,4320.87416
16325,5538.91301
16326,7558.00588
16327,7558.00588
16328,7558.00588
16329,6520.8976
16330,6520.8976
16331,5538.91301
16332,7558.00588
16333,6520.8976
16334,5538.91301
16335,4320.87416
16336,4320.87416
16337,4320.87416
16338,6520.8976
16339,4320.87416
16340,5538.91301
16341,7558.00588
16342,7558.00588
16343,4320.87416
16344,6520.8976
16345,6520.8976
16346,7558.00588
16347,7558.00588
16348,4320.87416
16349,5538.91301
16350,7558.00588
16351,5538.91301
16352,6520.8976
16353,5538.91301
16354,5538.91301
16355,7558.00588
16356,5538.91301
16357,7558.00588
16358,6520.8976
16359,7558.00588
16360,7558.00588
16361,7558.00588
16362,7558.00588
16363,4320.87416
16364,5538.91301
16365,5538.91301
16366,6520.8976
16367,3436.49354
16368,6520.8976
16369,7558.00588
16370,6520.8976
16371,3436.49354
16372,7558.00588
16373,3436.49354
16374,6520.8976
16375,5538.91301
16376,7558.00588
16377,5538.91301
16378,7558.00588
16379,7558.00588
16380,5538.91301
16381,4320.87416
16382,5538.91301
16383,4320.87416
16384,5538.91301
16385,6520.8976
16386,5538.91301
16387,5538.91301
16388,4320.87416
16389,4320.87416
16390,7558.00588
16391,6520.8976
16392,4320.87416
16393,5538.91301
16394,6520.8976
16395,7558.00588
16396,5538.91301
16397,7558.00588
16398,6520.8976
16399,3436.49354
16400,6520.8976
16401,6520.8976
16402,5538.91301
16403,6520.8976
16404,5538.91301
16405,7558.00588
16406,6520.8976
16407,7558.00588
16408,7558.00588
16409,7558.00588
16410,6520.8976
16411,5538.91301
16412,5538.91301
16413,7558.00588
16414,6520.8976
16415,3436.49354
16416,6520.8976
16417,5538.91301
16418,6520.8976
16419,5538.91301
16420,5538.91301
16421,3436.49354
16422,5538.91301
16423,7558.00588
16424,5538.91301
16425,7558.00588
16426,6520.8976
16427,6520.8976
16428,5538.91301
16429,7558.00588
16430,6520.8976
16431,6520.8976
16432,5538.91301
16433,6520.8976
16434,5538.91301
16435,7558.00588
16436,7558.00588
16437,6520.8976
16438,3436.49354
16439,7558.00588
16440,4320.87416
16441,6520.8976
16442,6520.8976
16443,6520.8976
16444,5538.91301
16445,5538.91301
16446,6520.8976
16447,6520.8976
16448,7558.00588
16449,4320.87416
16450,5538.91301
16451,7558.00588
16452,4320.87416
16453,6520.8976
16454,3436.49354
16455,7558.00588
16456,3436.49354
16457,7558.00588
16458,7558.00588
16459,4320.87416
16460,5538.91301
16461,6520.8976
16462,7558.00588
16463,7558.00588
16464,6520.8976
16465,4320.87416
16466,6520.8976
16467,4320.87416
16468,5538.91301
16469,4320.87416
16470,6520.8976
16471,6520.8976
16472,5538.91301
16473,6520.8976
16474,6520.8976
16475,6520.8976
16476,6520.8976
16477,7558.00588
16478,7558.00588
16479,5538.91301
16480,7558.00588
16481,7558.00588
16482,6520.8976
16483,5538.91301
16484,7558.00588
16485,5538.91301
16486,5538.91301
16487,6520.8976
16488,4320.87416
16489,5538.91301
16490,7558.00588
16491,7558.00588
16492,7558.00588
16493,5538.91301
16494,5538.91301
16495,6520.8976
16496,5538.91301
16497,5538.91301
16498,5538.91301
16499,6520.8976
16500,7558.00588
16501,5538.91301
16502,7558.00588
16503,6520.8976
16504,5538.91301
16505,6520.8976
16506,7558.00588
16507,5538.91301
16508,4320.87416
16509,3436.49354
16510,7558.00588
16511,7558.00588
16512,6520.8976
16513,5538.91301
16514,7558.00588
16515,6520.8976
16516,7558.00588
16517,7558.00588
16518,4320.87416
16519,5538.91301
16520,5538.91301
16521,3436.49354
16522,5538.91301
16523,6520.8976
16524,7558.00588
16525,5538.91301
16526,4320.87416
16527,5538.91301
16528,7558.00588
16529,4320.87416
16530,6520.8976
16531,5538.91301
16532,5538.91301
16533,5538.91301
16534,4320.87416
16535,6520.8976
16536,6520.8976
16537,7558.00588
16538,7558.00588
16539,7558.00588
16540,7558.00588
16541,3436.49354
16542,7558.00588
16543,5538.91301
16544,5538.91301
16545,5538.91301
16546,6520.8976
16547,5538.91301
16548,6520.8976
16549,7558.00588
16550,6520.8976
16551,7558.00588
16552,7558.00588
16553,4320.87416
