id,yield
15752,3624.3042
15753,7299.7993
15754,4654.1797
15755,4797.5938
15756,5402.6816
15757,6259.995
15758,4078.8276
15759,5807.9956
15760,8217.527
15761,4850.038
15762,3866.1277
15763,3744.062
15764,5112.7944
15765,5646.4116
15766,4782.7925
15767,6756.777
15768,6207.993
15769,7560.066
15770,5504.374
15771,6396.915
15772,7485.451
15773,5735.0723
15774,5779.052
15775,5661.882
15776,7835.57
15777,6837.151
15778,5622.9697
15779,6496.6416
15780,4253.196
15781,6295.356
15782,5614.0205
15783,6163.752
15784,7818.787
15785,5375.952
15786,5719.7437
15787,4967.4146
15788,7871.7397
15789,5584.5312
15790,4402.234
15791,5136.3735
15792,7516.556
15793,5991.399
15794,4204.304
15795,4133.2993
15796,7454.788
15797,8265.176
15798,6231.641
15799,5455.975
15800,2955.876
15801,6146.378
15802,4601.8594
15803,5350.834
15804,7553.409
15805,5304.6396
15806,6168.5737
15807,5447.4907
15808,7786.34
15809,5448.4937
15810,6909.59
15811,6134.8687
15812,8217.126
15813,5521.9194
15814,7776.1465
15815,5874.337
15816,5589.255
15817,6466.8716
15818,4381.79
15819,7209.968
15820,7482.1694
15821,7486.6636
15822,5575.201
15823,5672.2812
15824,4170.7427
15825,7603.848
15826,4729.5957
15827,5265.3433
15828,5957.2686
15829,7293.873
15830,7385.926
15831,5599.104
15832,7512.1885
15833,3811.6926
15834,7067.6816
15835,5729.678
15836,5611.723
15837,6391.42
15838,7519.366
15839,6823.84
15840,5550.7627
15841,6414.222
15842,7311.739
15843,8147.4985
15844,7522.04
15845,4442.806
15846,6838.6606
15847,5621.009
15848,5627.0435
15849,7767.59
15850,6108.793
15851,6371.9272
15852,3620.1829
15853,7319.047
15854,6541.8237
15855,6110.8125
15856,4506.511
15857,6422.2026
15858,6986.351
15859,7254.042
15860,4502.3447
15861,5576.3633
15862,5882.356
15863,5594.2163
15864,4329.29
15865,6703.949
15866,3918.9587
15867,3576.9304
15868,5122.434
15869,7429.6284
15870,4111.929
15871,6059.83
15872,7054.4014
15873,6305.303
15874,5384.827
15875,6091.3687
15876,5681.7954
15877,4728.257
15878,6490.1733
15879,5113.608
15880,5233.895
15881,7065.7505
15882,6514.4326
15883,7761.7505
15884,6729.849
15885,6560.216
15886,6799.98
15887,5632.9077
15888,6837.9927
15889,6550.7876
15890,5314.906
15891,3534.9124
15892,5664.5654
15893,5490.637
15894,5993.4893
15895,3480.5627
15896,5526.3066
15897,4577.6587
15898,6729.419
15899,6381.7085
15900,5635.52
15901,7423.6274
15902,7727.807
15903,6191.1025
15904,5590.464
15905,5654.8975
15906,5824.2725
15907,6847.049
15908,7415.8457
15909,7032.8677
15910,7440.1733
15911,4345.2915
15912,7064.591
15913,5552.31
15914,5533.1855
15915,6960.8735
15916,6541.656
15917,6528.9507
15918,4659.7256
15919,7616.992
15920,5304.927
15921,6372.8354
15922,5506.2065
15923,6505.0522
15924,7552.353
15925,7827.7793
15926,7380.789
15927,7304.702
15928,6315.963
15929,5846.8345
15930,5099.918
15931,6578.4478
15932,5004.4966
15933,5607.435
15934,5047.355
15935,7612.6895
15936,7332.094
15937,4111.6777
15938,5048.3857
15939,3446.668
15940,4632.1733
15941,5057.858
15942,6558.9116
15943,6805.513
15944,6477.598
15945,7614.994
15946,6221.299
15947,5573.163
15948,7375.387
15949,6659.75
15950,6797.2603
15951,5384.774
15952,8151.399
15953,6529.6074
15954,7374.1685
15955,6829.882
15956,5720.964
15957,7295.4707
15958,3121.4692
15959,6433.622
15960,8178.746
15961,7369.488
15962,5634.4243
15963,5892.701
15964,7058.3223
15965,6465.963
15966,4298.3555
15967,6485.396
15968,7639.7393
15969,5645.8623
15970,7025.398
15971,3729.1438
15972,6575.827
15973,4643.1406
15974,5570.475
15975,6817.3975
15976,5510.783
15977,7283.391
15978,7603.0024
15979,4888.4624
15980,5217.54
15981,4665.5024
15982,6812.606
15983,3898.257
15984,4318.862
15985,6549.161
15986,7360.774
15987,7016.8965
15988,6851.126
15989,5439.0376
15990,5424.7397
15991,6595.353
15992,6639.1772
15993,4499.618
15994,7419.3633
15995,4746.8574
15996,6939.1265
15997,5754.2593
15998,7273.747
15999,4980.69
16000,7867.3325
16001,8209.453
16002,7727.871
16003,4827.9907
16004,5981.119
16005,4489.4336
16006,5497.1816
16007,5799.159
16008,6664.6987
16009,4143.9507
16010,4089.4263
16011,6896.3574
16012,4311.1025
16013,7526.47
16014,6781.723
16015,8220.636
16016,6970.187
16017,5656.5127
16018,5553.956
16019,8257.861
16020,6666.2124
16021,4253.3804
16022,5076.159
16023,8108.6616
16024,6716.761
16025,5716.4062
16026,5490.7964
16027,6449.6025
16028,6520.8374
16029,6448.2104
16030,5544.148
16031,4738.7837
16032,5490.743
16033,6556.102
16034,3908.0996
16035,6981.355
16036,5747.622
16037,6169.307
16038,4384.2393
16039,7728.752
16040,4083.651
16041,8262.599
16042,7084.0107
16043,4051.8235
16044,4809.7046
16045,7233.935
16046,8354.263
16047,7346.6196
16048,6145.558
16049,6201.5273
16050,5647.5874
16051,5475.394
16052,5989.2456
16053,5348.583
16054,7012.144
16055,6256.724
16056,5364.8247
16057,6099.261
16058,6501.414
16059,5705.1147
16060,6409.6787
16061,4411.8286
16062,5606.3706
16063,6395.5205
16064,5500.795
16065,6788.0796
16066,4936.964
16067,3563.2908
16068,5581.39
16069,7358.8516
16070,6961.877
16071,5337.5073
16072,5787.968
16073,4158.6123
16074,7846.3516
16075,6472.405
16076,8469.8125
16077,4971.542
16078,4939.5547
16079,7516.039
16080,7306.468
16081,3793.1338
16082,6142.4683
16083,6270.579
16084,5810.8223
16085,5055.5063
16086,5587.4365
16087,6890.8726
16088,6110.601
16089,4675.9336
16090,5847.1245
16091,5421.5405
16092,4431.3096
16093,5556.024
16094,5179.9585
16095,4059.779
16096,3594.0906
16097,5627.961
16098,6377.3013
16099,6970.8135
16100,4261.242
16101,7359.673
16102,7450.7153
16103,4531.3564
16104,7506.785
16105,6964.867
16106,6674.546
16107,3938.8938
16108,7360.0986
16109,5581.2256
16110,5709.029
16111,7292.035
16112,4244.4556
16113,5538.4673
16114,6491.5444
16115,8224.265
16116,6503.488
16117,5870.7393
16118,3553.303
16119,3845.407
16120,7688.644
16121,4080.2378
16122,6559.7715
16123,7461.3643
16124,7326.959
16125,8021.7983
16126,7520.66
16127,4143.4165
16128,3846.7124
16129,2872.8682
16130,4723.349
16131,5434.668
16132,8174.1357
16133,5634.6367
16134,6970.4463
16135,6418.023
16136,6221.02
16137,6069.1743
16138,7673.836
16139,6563.7446
16140,4255.62
16141,5410.4795
16142,8208.394
16143,7118.442
16144,3649.6167
16145,5450.0117
16146,5910.4014
16147,6313.456
16148,5383.7407
16149,6896.2163
16150,3113.5571
16151,5573.1465
16152,4981.727
16153,3496.5723
16154,3651.2344
16155,7516.254
16156,5105.888
16157,4767.6045
16158,4746.46
16159,6575.3545
16160,7265.9326
16161,7291.903
16162,7120.0225
16163,5353.674
16164,6480.6
16165,7807.863
16166,5663.7407
16167,5655.59
16168,5382.862
16169,4204.442
16170,7355.688
16171,7045.4956
16172,5502.791
16173,6585.674
16174,4423.4
16175,7557.101
16176,6575.151
16177,4543.453
16178,7531.2354
16179,5681.85
16180,3595.8157
16181,4597.463
16182,6011.3774
16183,7367.2417
16184,5599.015
16185,7083.1504
16186,6842.447
16187,8220.549
16188,3045.7688
16189,6060.374
16190,7344.2554
16191,6494.1323
16192,4073.456
16193,6495.5693
16194,5694.265
16195,5798.7334
16196,6222.551
16197,6950.3735
16198,7723.884
16199,5616.617
16200,5769.4463
16201,6655.538
16202,6437.916
16203,5591.645
16204,7614.4556
16205,7858.8486
16206,6394.7036
16207,5551.054
16208,5652.598
16209,6315.809
16210,6935.2617
16211,5803.534
16212,6221.9614
16213,4212.8984
16214,5561.2837
16215,5591.954
16216,6666.0303
16217,6467.239
16218,6548.4683
16219,4271.196
16220,6767.975
16221,4346.8027
16222,5454.7847
16223,5491.5376
16224,5117.807
16225,6759.6265
16226,6113.288
16227,4360.813
16228,6426.8086
16229,6458.3057
16230,4221.6284
16231,7062.3022
16232,5565.007
16233,4905.4556
16234,3612.7012
16235,4194.652
16236,6502.844
16237,8076.786
16238,5807.1226
16239,7442.9053
16240,4077.4448
16241,6094.513
16242,5012.557
16243,6606.757
16244,4591.6514
16245,5572.5
16246,5606.2007
16247,4323.367
16248,4784.781
16249,3625.8928
16250,3473.5513
16251,5569.025
16252,8213.112
16253,5342.608
16254,5580.844
16255,4981.6597
16256,7758.0903
16257,5708.259
16258,5833.251
16259,6485.948
16260,5449.922
16261,4643.069
16262,4891.952
16263,6623.5737
16264,3817.4536
16265,7402.968
16266,4790.482
16267,3546.2324
16268,5724.2227
16269,3277.7698
16270,6230.0674
16271,5534.398
16272,7548.57
16273,7372.304
16274,3779.253
16275,7371.9043
16276,6397.3516
16277,5556.905
16278,4179.12
16279,5630.67
16280,4452.5776
16281,4833.1636
16282,8205.2705
16283,7258.874
16284,6681.4004
16285,6818.97
16286,5342.393
16287,7822.5913
16288,5930.1426
16289,7488.969
16290,6851.2715
16291,5533.3755
16292,4671.193
16293,4768.94
16294,7297.9165
16295,5030.0405
16296,7521.5576
16297,6493.03
16298,7105.384
16299,6640.5054
16300,6832.788
16301,7370.4277
16302,7250.9565
16303,6765.509
16304,7036.2764
16305,5460.9624
16306,7450.1816
16307,4163.4487
16308,8036.857
16309,6320.424
16310,6400.226
16311,5549.55
16312,6837.6206
16313,4607.2354
16314,7350.2065
16315,7927.866
16316,2850.2097
16317,6019.8086
16318,4827.152
16319,2865.9998
16320,5772.9756
16321,5173.94
16322,7480.982
16323,3778.1333
16324,4573.5737
16325,5992.0767
16326,7402.727
16327,7373.6147
16328,7516.444
16329,6466.123
16330,6817.9395
16331,5158.0376
16332,7199.957
16333,6593.384
16334,5542.967
16335,4716.848
16336,4330.7905
16337,4643.492
16338,6166.9883
16339,4639.76
16340,5339.6074
16341,7891.843
16342,7374.1772
16343,4230.1353
16344,6736.211
16345,6150.7417
16346,8132.6777
16347,7362.589
16348,4207.3335
16349,5455.9604
16350,7264.425
16351,5042.28
16352,6760.4634
16353,5679.916
16354,5277.701
16355,7863.887
16356,5562.647
16357,7157.09
16358,6380.282
16359,8155.2197
16360,6873.1196
16361,7810.7754
16362,8147.8247
16363,4272.6997
16364,5890.147
16365,5624.3193
16366,7140.287
16367,3683.6848
16368,6687.3296
16369,7921.844
16370,6171.5103
16371,5147.4087
16372,8209.811
16373,3648.157
16374,6904.117
16375,5780.721
16376,6948.925
16377,4981.44
16378,7068.532
16379,7188.4556
16380,5609.7793
16381,4610.9
16382,5437.842
16383,4019.3516
16384,5840.7925
16385,6924.281
16386,5460.1406
16387,5331.2407
16388,4196.7993
16389,3986.9092
16390,7979.9907
16391,6365.3745
16392,4082.36
16393,5577.2705
16394,6465.326
16395,7528.0947
16396,5857.945
16397,7383.3506
16398,6393.61
16399,3402.362
16400,6799.6743
16401,6439.8115
16402,5977.28
16403,7165.751
16404,5757.632
16405,8187.9883
16406,6323.451
16407,7923.7744
16408,7257.786
16409,7490.321
16410,6855.4536
16411,5680.2603
16412,5588.229
16413,7438.627
16414,6206.8647
16415,3206.013
16416,6610.2275
16417,5900.0493
16418,6602.313
16419,5568.7256
16420,5531.721
16421,3650.008
16422,5228.612
16423,7467.8306
16424,5544.6836
16425,7800.426
16426,6869.9077
16427,6861.243
16428,5578.638
16429,7101.8467
16430,6704.582
16431,6262.268
16432,5569.922
16433,6751.0933
16434,5681.5767
16435,7509.554
16436,8088.9116
16437,6306.4546
16438,3768.906
16439,7508.613
16440,4495.2256
16441,6728.0537
16442,6819.0425
16443,6403.5703
16444,5475.17
16445,5599.3086
16446,7024.587
16447,6855.6055
16448,7539.889
16449,4162.611
16450,5753.053
16451,7270.7544
16452,4373.935
16453,6556.5205
16454,3550.037
16455,8180.0557
16456,3096.9978
16457,7525.8813
16458,7757.211
16459,4690.8105
16460,5395.9976
16461,6337.8374
16462,7354.736
16463,7673.4854
16464,6097.591
16465,4347.9775
16466,6453.662
16467,4505.6567
16468,5696.723
16469,4482.795
16470,6644.942
16471,6465.257
16472,5306.0215
16473,6830.037
16474,6717.5996
16475,6302.8594
16476,6564.4907
16477,7362.546
16478,7740.424
16479,5636.7427
16480,7268.691
16481,8225.562
16482,6250.346
16483,5121.8516
16484,7520.848
16485,5392.486
16486,5461.5347
16487,6223.0303
16488,3956.7703
16489,5787.3525
16490,7878.1797
16491,7879.196
16492,8114.4424
16493,5467.1953
16494,5606.26
16495,6418.525
16496,5436.3457
16497,5653.2583
16498,5618.9175
16499,6482.3223
16500,7827.7036
16501,5386.2715
16502,7372.164
16503,7940.5435
16504,5667.6353
16505,7543.786
16506,6926.493
16507,5653.5176
16508,4326.1094
16509,6241.861
16510,7040.8633
16511,7020.087
16512,6213.058
16513,5612.3315
16514,7675.4453
16515,5749.2563
16516,7430.654
16517,7629.3477
16518,4292.6475
16519,5317.4233
16520,5543.229
16521,3698.4626
16522,5579.1064
16523,6208.7197
16524,7062.711
16525,5770.102
16526,4478.977
16527,5378.302
16528,8168.974
16529,4721.8633
16530,6550.2773
16531,5713.231
16532,5368.3384
16533,5512.944
16534,4160.298
16535,6803.637
16536,6392.3774
16537,7043.8257
16538,7269.1724
16539,8145.738
16540,8242.528
16541,3159.086
16542,7922.3496
16543,5715.9395
16544,5629.689
16545,5514.4146
16546,6517.442
16547,5215.8994
16548,6190.7754
16549,7500.9316
16550,6280.576
16551,7608.134
16552,7426.044
16553,4165.39
16554,5639.8564
16555,7416.1655
16556,3697.4175
16557,6544.116
16558,6149.907
16559,6963.0083
16560,6167.762
16561,7042.665
16562,6994.257
16563,4605.715
16564,7508.663
16565,6498.1357
16566,3570.8286
16567,5005.2163
16568,5336.962
16569,4824.238
16570,7420.4634
16571,6644.8696
16572,7722.48
16573,6369.527
16574,6078.593
16575,4596.3184
16576,6551.9976
16577,8018.7603
16578,7571.694
16579,5575.9956
16580,5582.812
16581,6265.6733
16582,6061.9507
16583,5525.745
16584,5787.466
16585,5526.8486
16586,5410.0454
16587,3590.2678
16588,7675.5547
16589,7373.1997
16590,7818.242
16591,7105.405
16592,3951.5388
16593,4161.784
16594,6364.438
16595,5040.6475
16596,6215.1514
16597,4971.9404
16598,7051.3545
16599,7399.7324
16600,3317.4639
16601,5751.231
16602,6288.608
16603,6304.522
16604,8217.573
16605,5502.523
16606,7693.645
16607,6481.0923
16608,7525.5557
16609,5409.62
16610,6705.286
16611,7393.827
16612,7370.4277
16613,5900.2856
16614,7303.428
16615,8220.41
16616,4552.2144
16617,7506.074
16618,6485.3135
16619,7425.5293
16620,5792.7114
16621,6589.005
16622,6266.0303
16623,5338.0605
16624,7606.182
16625,7380.066
16626,6976.517
16627,7523.619
16628,5610.026
16629,5788.146
16630,5767.2095
16631,6888.6353
16632,6467.9688
16633,6230.402
16634,6983.118
16635,6175.985
16636,7599.115
16637,5957.5576
16638,6203.6665
16639,6301.2275
16640,5930.464
